Transaction_Id,Transaction_Date,Customer Name,Transaction_Status,Transaction_Type,Customer_Segment,State,Total Amount,Total Fees,Total Tax
T00009869,2025-08-07 00:00:00,Krishna Reddy,Success,Loan EMI,Retail,Tamil Nadu,₹ 2307.48,₹ 0.00,₹ 0.00
T00009892,2025-08-07 00:00:00,Neha Desai,Success,Deposit,Premium,Tamil Nadu,₹ 19255.65,₹ 19.26,₹ 3.47
T00011643,2025-08-30 00:00:00,Karan Verma,Success,Card Payment,Premium,Tamil Nadu,₹ 1637.50,₹ 0.00,₹ 0.00
T00012072,2025-08-20 00:00:00,Pooja Verma,Failed,Bill Payment,Retail,Tamil Nadu,₹ 1631.49,₹ 0.00,₹ 0.00
T00012603,2025-08-14 00:00:00,Reyansh Agarwal,Success,Withdrawal,Wealth,Tamil Nadu,₹ 7415.18,₹ 0.00,₹ 0.00
T00012862,2025-08-26 00:00:00,Neha Jain,Success,Investment,Retail,Tamil Nadu,₹ 49096.07,₹ 0.00,₹ 0.00
T00013855,2025-08-08 00:00:00,Riya Jain,Failed,Withdrawal,Premium,Tamil Nadu,₹ 2901.56,₹ 0.00,₹ 0.00
T00014014,2025-08-03 00:00:00,Diya Singh,Success,Bill Payment,SME,Tamil Nadu,₹ 1111.06,₹ 2.22,₹ 0.40
T00014341,2025-08-12 00:00:00,Amit Nair,Failed,Bill Payment,Retail,Tamil Nadu,₹ 1587.99,₹ 0.00,₹ 0.00
T00014648,2025-08-13 00:00:00,Kabir Mishra,Success,Interest Credit,SME,Tamil Nadu,₹ 1011.02,₹ 2.02,₹ 0.36
T00015242,2025-08-06 00:00:00,Anaya Kapoor,Success,Refund,Premium,Tamil Nadu,₹ 3951.08,₹ 0.00,₹ 0.00
T00016023,2025-08-15 00:00:00,Diya Singh,Success,Fee Charge,SME,Tamil Nadu,₹ 385.61,₹ 0.00,₹ 0.00
T00016288,2025-08-20 00:00:00,Krishna Jain,Success,Bill Payment,Retail,Tamil Nadu,₹ 1658.72,₹ 0.00,₹ 0.00
T00016377,2025-08-06 00:00:00,Aarav Kumar,Success,Loan EMI,Retail,Tamil Nadu,₹ 18273.18,₹ 0.00,₹ 0.00
T00016444,2025-08-26 00:00:00,Aarav Singh,Success,Withdrawal,Retail,Tamil Nadu,₹ 4396.35,₹ 0.00,₹ 0.00
T00017104,2025-08-15 00:00:00,Aarav Mishra,Success,Transfer,Retail,Tamil Nadu,₹ 4862.87,₹ 4.86,₹ 0.87
T00017190,2025-08-03 00:00:00,Neha Jain,Success,Loan EMI,Retail,Tamil Nadu,₹ 1895.37,₹ 9.48,₹ 1.71
T00017642,2025-08-31 00:00:00,Sara Malhotra,Success,Transfer,Premium,Tamil Nadu,₹ 23500.59,₹ 0.00,₹ 0.00
T00019063,2025-08-31 00:00:00,Sara Malhotra,Success,Interest Credit,Premium,Tamil Nadu,₹ 2737.80,₹ 13.69,₹ 2.46
T00020468,2025-08-09 00:00:00,Diya Kapoor,Success,Loan EMI,Premium,Tamil Nadu,₹ 47875.50,₹ 239.38,₹ 43.09
T00020692,2025-08-09 00:00:00,Pooja Mishra,Success,Transfer,Premium,Tamil Nadu,₹ 14635.44,₹ 14.64,₹ 2.64
T00020724,2025-08-23 00:00:00,Riya Reddy,Pending,Transfer,Retail,Tamil Nadu,₹ 64431.46,₹ 64.43,₹ 11.60
T00021498,2025-08-03 00:00:00,Vihaan Iyer,Success,Deposit,Wealth,Tamil Nadu,₹ 31255.16,₹ 31.26,₹ 5.63
T00021672,2025-08-23 00:00:00,Kabir Gupta,Success,Withdrawal,Premium,Tamil Nadu,₹ 2800.06,₹ 0.00,₹ 0.00
T00021705,2025-08-23 00:00:00,Ayaan Mishra,Success,Transfer,Premium,Tamil Nadu,₹ 16407.34,₹ 0.00,₹ 0.00
T00021708,2025-08-26 00:00:00,Ira Reddy,Success,Loan EMI,Premium,Tamil Nadu,₹ 3311.30,₹ 0.00,₹ 0.00
T00021939,2025-08-27 00:00:00,Sai Patel,Success,Deposit,Retail,Tamil Nadu,₹ 3198.24,₹ 0.00,₹ 0.00
T00022207,2025-08-22 00:00:00,Ishaan Reddy,Success,Transfer,Premium,Tamil Nadu,₹ 18373.44,₹ 91.87,₹ 16.54
T00022604,2025-08-18 00:00:00,Sneha Mehta,Success,Card Payment,Retail,Tamil Nadu,₹ 3126.50,₹ 0.00,₹ 0.00
T00023090,2025-08-31 00:00:00,Rahul Singh,Success,Deposit,Retail,Tamil Nadu,₹ 6970.30,₹ 0.00,₹ 0.00
T00023140,2025-08-31 00:00:00,Arjun Agarwal,Success,Loan EMI,Retail,Tamil Nadu,₹ 10155.09,₹ 10.16,₹ 1.83
T00023548,2025-08-16 00:00:00,Ira Mishra,Success,Fee Charge,Premium,Tamil Nadu,₹ 132.45,₹ 0.00,₹ 0.00
T00023556,2025-08-18 00:00:00,Aarav Malhotra,Success,Fee Charge,Wealth,Tamil Nadu,₹ 176.02,₹ 0.18,₹ 0.03
T00024048,2025-08-29 00:00:00,Neha Mehta,Success,Withdrawal,Retail,Tamil Nadu,₹ 2353.45,₹ 4.71,₹ 0.85
T00024241,2025-08-19 00:00:00,Pari Jain,Failed,Loan EMI,Retail,Tamil Nadu,₹ 5040.71,₹ 10.08,₹ 1.81
T00024961,2025-08-22 00:00:00,Karan Mehta,Success,Transfer,Retail,Tamil Nadu,₹ 29146.18,₹ 0.00,₹ 0.00
T00025646,2025-08-14 00:00:00,Karan Malhotra,Success,Withdrawal,Retail,Tamil Nadu,₹ 4723.15,₹ 0.00,₹ 0.00
T00026496,2025-08-17 00:00:00,Neha Sharma,Success,Withdrawal,Premium,Tamil Nadu,₹ 1115.08,₹ 0.00,₹ 0.00
T00027904,2025-08-30 00:00:00,Arjun Gupta,Failed,Investment,Retail,Tamil Nadu,₹ 7146.98,₹ 35.73,₹ 6.43
T00028476,2025-08-20 00:00:00,Krishna Singh,Success,Fee Charge,SME,Tamil Nadu,₹ 806.18,₹ 0.00,₹ 0.00
T00029042,2025-08-16 00:00:00,Priya Bansal,Success,Loan EMI,Premium,Tamil Nadu,₹ 3999.04,₹ 0.00,₹ 0.00
T00030114,2025-08-18 00:00:00,Ishaan Mehta,Success,Investment,Retail,Tamil Nadu,₹ 12735.53,₹ 0.00,₹ 0.00
T00030663,2025-08-26 00:00:00,Ira Kulkarni,Pending,Bill Payment,SME,Tamil Nadu,₹ 6052.89,₹ 0.00,₹ 0.00
T00030727,2025-08-03 00:00:00,Sai Patel,Success,Deposit,Retail,Tamil Nadu,₹ 12428.54,₹ 0.00,₹ 0.00
T00030986,2025-08-29 00:00:00,Sneha Kulkarni,Success,Loan EMI,Corporate,Tamil Nadu,₹ 5957.95,₹ 29.79,₹ 5.36
T00031786,2025-08-14 00:00:00,Krishna Singh,Failed,Deposit,SME,Tamil Nadu,₹ 7273.02,₹ 0.00,₹ 0.00
T00031979,2025-08-16 00:00:00,Sneha Patel,Failed,Bill Payment,Premium,Tamil Nadu,₹ 3630.52,₹ 3.63,₹ 0.65
T00032054,2025-08-07 00:00:00,Kabir Kulkarni,Success,Loan EMI,Corporate,Tamil Nadu,₹ 8592.28,₹ 0.00,₹ 0.00
T00032457,2025-08-01 00:00:00,Vivaan Chopra,Success,Bill Payment,SME,Tamil Nadu,₹ 4133.41,₹ 20.67,₹ 3.72
T00033015,2025-08-30 00:00:00,Riya Verma,Success,Fee Charge,Corporate,Tamil Nadu,₹ 887.70,₹ 0.89,₹ 0.16
T00033702,2025-08-19 00:00:00,Pari Reddy,Success,Bill Payment,Retail,Tamil Nadu,₹ 243.54,₹ 0.49,₹ 0.09
T00033803,2025-08-09 00:00:00,Vihaan Verma,Success,Fee Charge,SME,Tamil Nadu,₹ 532.14,₹ 0.53,₹ 0.10
T00034038,2025-08-21 00:00:00,Anika Nair,Failed,Interest Credit,Retail,Tamil Nadu,₹ 332.41,₹ 0.33,₹ 0.06
T00034407,2025-08-08 00:00:00,Priya Patel,Success,Fee Charge,SME,Tamil Nadu,₹ 122.51,₹ 0.12,₹ 0.02
T00035335,2025-08-14 00:00:00,Myra Sharma,Success,Transfer,Retail,Tamil Nadu,₹ 22970.38,₹ 0.00,₹ 0.00
T00035365,2025-08-26 00:00:00,Anaya Jain,Success,Transfer,Retail,Tamil Nadu,₹ 6942.45,₹ 0.00,₹ 0.00
T00035627,2025-08-24 00:00:00,Vivaan Malhotra,Success,Card Payment,SME,Tamil Nadu,₹ 6296.15,₹ 6.30,₹ 1.13
T00035741,2025-08-08 00:00:00,Ira Gupta,Success,Transfer,SME,Tamil Nadu,₹ 14640.27,₹ 29.28,₹ 5.27
T00036163,2025-08-18 00:00:00,Arjun Jain,Success,Card Payment,Retail,Tamil Nadu,₹ 1842.16,₹ 9.21,₹ 1.66
T00036659,2025-08-23 00:00:00,Sai Gupta,Success,Loan EMI,Retail,Tamil Nadu,₹ 12704.17,₹ 25.41,₹ 4.57
T00037573,2025-08-18 00:00:00,Vihaan Kapoor,Success,Withdrawal,SME,Tamil Nadu,₹ 1618.74,₹ 0.00,₹ 0.00
T00038575,2025-08-16 00:00:00,Rahul Agarwal,Success,Deposit,Retail,Tamil Nadu,₹ 8735.09,₹ 8.74,₹ 1.57
T00038772,2025-08-14 00:00:00,Krishna Kumar,Success,Deposit,Corporate,Tamil Nadu,₹ 13407.22,₹ 26.81,₹ 4.83
T00039070,2025-08-25 00:00:00,Anika Nair,Success,Bill Payment,Retail,Tamil Nadu,₹ 2511.26,₹ 0.00,₹ 0.00
T00040141,2025-08-28 00:00:00,Rohan Patel,Success,Fee Charge,Retail,Tamil Nadu,₹ 831.95,₹ 1.66,₹ 0.30
T00040866,2025-08-25 00:00:00,Myra Agarwal,Success,Investment,Retail,Tamil Nadu,₹ 5853.97,₹ 29.27,₹ 5.27
T00041089,2025-08-20 00:00:00,Ishaan Chopra,Success,Fee Charge,Retail,Tamil Nadu,₹ 905.46,₹ 0.00,₹ 0.00
T00041221,2025-08-28 00:00:00,Riya Chopra,Success,Bill Payment,SME,Tamil Nadu,₹ 5338.64,₹ 0.00,₹ 0.00
T00041845,2025-08-17 00:00:00,Arjun Bansal,Success,Refund,Retail,Tamil Nadu,₹ 4122.47,₹ 0.00,₹ 0.00
T00041889,2025-08-30 00:00:00,Amit Kumar,Success,Card Payment,Retail,Tamil Nadu,₹ 2714.44,₹ 5.43,₹ 0.98
T00042105,2025-08-09 00:00:00,Krishna Joshi,Success,Withdrawal,Premium,Tamil Nadu,₹ 1329.70,₹ 1.33,₹ 0.24
T00042519,2025-08-02 00:00:00,Arjun Gupta,Success,Investment,Retail,Tamil Nadu,₹ 64458.81,₹ 128.92,₹ 23.21
T00042560,2025-08-26 00:00:00,Sneha Malhotra,Success,Loan EMI,Premium,Tamil Nadu,₹ 20862.79,₹ 0.00,₹ 0.00
T00044068,2025-08-03 00:00:00,Arjun Jain,Success,Transfer,Retail,Tamil Nadu,₹ 17221.24,₹ 34.44,₹ 6.20
T00044070,2025-08-04 00:00:00,Myra Mishra,Success,Deposit,Retail,Tamil Nadu,₹ 6448.07,₹ 12.90,₹ 2.32
T00045445,2025-08-19 00:00:00,Diya Desai,Success,Loan EMI,Retail,Tamil Nadu,₹ 20088.01,₹ 0.00,₹ 0.00
T00045542,2025-08-07 00:00:00,Vihaan Verma,Success,Loan EMI,SME,Tamil Nadu,₹ 19843.12,₹ 99.22,₹ 17.86
T00046391,2025-08-01 00:00:00,Arjun Mishra,Success,Investment,Premium,Tamil Nadu,₹ 6908.50,₹ 0.00,₹ 0.00
T00046773,2025-08-18 00:00:00,Vivaan Bansal,Success,Transfer,Retail,Tamil Nadu,₹ 2162.22,₹ 2.16,₹ 0.39
T00046795,2025-08-17 00:00:00,Kiara Singh,Failed,Withdrawal,Premium,Tamil Nadu,₹ 552.13,₹ 0.00,₹ 0.00
T00046827,2025-08-11 00:00:00,Vivaan Mishra,Success,Loan EMI,Retail,Tamil Nadu,₹ 9543.97,₹ 47.72,₹ 8.59
T00046908,2025-08-09 00:00:00,Vihaan Jain,Success,Loan EMI,Retail,Tamil Nadu,₹ 7557.95,₹ 15.12,₹ 2.72
T00047121,2025-08-09 00:00:00,Rahul Agarwal,Success,Withdrawal,Retail,Tamil Nadu,₹ 2708.82,₹ 2.71,₹ 0.49
T00048423,2025-08-06 00:00:00,Priya Verma,Success,Transfer,SME,Tamil Nadu,₹ 11529.80,₹ 0.00,₹ 0.00
T00048688,2025-08-25 00:00:00,Kabir Kulkarni,Success,Refund,Corporate,Tamil Nadu,₹ 1907.18,₹ 1.91,₹ 0.34
T00000549,2025-08-22 00:00:00,Aadhya Mishra,Success,Investment,Premium,Telangana,₹ 4119.81,₹ 8.24,₹ 1.48
T00000902,2025-08-28 00:00:00,Aarav Mishra,Success,Loan EMI,Corporate,Telangana,₹ 59686.08,₹ 119.37,₹ 21.49
T00002364,2025-08-06 00:00:00,Rohan Patel,Success,Loan EMI,Retail,Telangana,₹ 20630.05,₹ 0.00,₹ 0.00
T00002617,2025-08-28 00:00:00,Sai Mehta,Success,Transfer,SME,Telangana,₹ 9777.16,₹ 0.00,₹ 0.00
T00003757,2025-08-09 00:00:00,Krishna Joshi,Success,Deposit,Retail,Telangana,₹ 5383.60,₹ 10.77,₹ 1.94
T00004827,2025-08-19 00:00:00,Krishna Chopra,Pending,Interest Credit,Retail,Telangana,₹ 4419.64,₹ 8.84,₹ 1.59
T00005201,2025-08-30 00:00:00,Krishna Sharma,Success,Bill Payment,Retail,Telangana,₹ 18648.27,₹ 93.24,₹ 16.78
T00005954,2025-08-28 00:00:00,Rahul Iyer,Success,Bill Payment,SME,Telangana,₹ 7826.23,₹ 15.65,₹ 2.82
T00007741,2025-08-02 00:00:00,Anaya Sharma,Success,Deposit,Retail,Telangana,₹ 34373.50,₹ 171.87,₹ 30.94
T00011263,2025-08-10 00:00:00,Ira Nair,Success,Card Payment,SME,Telangana,₹ 4172.29,₹ 0.00,₹ 0.00
T00012607,2025-08-25 00:00:00,Sara Iyer,Success,Loan EMI,SME,Telangana,₹ 29962.86,₹ 0.00,₹ 0.00
T00013077,2025-08-10 00:00:00,Krishna Sharma,Failed,Deposit,Corporate,Telangana,₹ 6720.36,₹ 33.60,₹ 6.05
T00015984,2025-08-16 00:00:00,Kiara Singh,Success,Bill Payment,SME,Telangana,₹ 2408.90,₹ 4.82,₹ 0.87
T00016221,2025-08-13 00:00:00,Myra Desai,Success,Card Payment,Retail,Telangana,₹ 1783.29,₹ 8.92,₹ 1.61
T00016311,2025-08-03 00:00:00,Anaya Agarwal,Success,Investment,SME,Telangana,₹ 3809.32,₹ 3.81,₹ 0.69
T00023128,2025-08-15 00:00:00,Kiara Chopra,Success,Bill Payment,SME,Telangana,₹ 6774.00,₹ 0.00,₹ 0.00
T00024603,2025-08-26 00:00:00,Kiara Chopra,Success,Deposit,Corporate,Telangana,₹ 8176.24,₹ 8.18,₹ 1.47
T00025920,2025-08-02 00:00:00,Pooja Chopra,Success,Interest Credit,Retail,Telangana,₹ 615.13,₹ 0.62,₹ 0.11
T00026245,2025-08-22 00:00:00,Ishaan Agarwal,Failed,Transfer,SME,Telangana,₹ 3867.26,₹ 0.00,₹ 0.00
T00027106,2025-08-24 00:00:00,Aarav Kumar,Success,Transfer,Premium,Telangana,₹ 25200.58,₹ 0.00,₹ 0.00
T00029443,2025-08-22 00:00:00,Ayaan Kulkarni,Success,Refund,SME,Telangana,₹ 4353.15,₹ 21.77,₹ 3.92
T00029560,2025-08-25 00:00:00,Vihaan Kapoor,Success,Withdrawal,SME,Telangana,₹ 5472.47,₹ 0.00,₹ 0.00
T00029583,2025-08-12 00:00:00,Nisha Iyer,Success,Fee Charge,Corporate,Telangana,₹ 50.83,₹ 0.05,₹ 0.01
T00029831,2025-08-31 00:00:00,Anaya Agarwal,Success,Card Payment,SME,Telangana,₹ 3224.61,₹ 6.45,₹ 1.16
T00030787,2025-08-09 00:00:00,Aditya Bansal,Success,Card Payment,Retail,Telangana,₹ 14121.73,₹ 0.00,₹ 0.00
T00031188,2025-08-29 00:00:00,Vihaan Jain,Success,Loan EMI,Premium,Telangana,₹ 17151.93,₹ 85.76,₹ 15.44
T00031882,2025-08-04 00:00:00,Aarav Mishra,Success,Loan EMI,Corporate,Telangana,₹ 31072.98,₹ 0.00,₹ 0.00
T00033182,2025-08-15 00:00:00,Krishna Sharma,Success,Card Payment,Corporate,Telangana,₹ 5129.02,₹ 5.13,₹ 0.92
T00033807,2025-08-06 00:00:00,Riya Kumar,Success,Interest Credit,Retail,Telangana,₹ 2685.34,₹ 2.69,₹ 0.48
T00034101,2025-08-08 00:00:00,Riya Bansal,Success,Withdrawal,Retail,Telangana,₹ 5757.36,₹ 0.00,₹ 0.00
T00034520,2025-08-19 00:00:00,Karan Nair,Success,Withdrawal,Retail,Telangana,₹ 3183.51,₹ 0.00,₹ 0.00
T00037678,2025-08-01 00:00:00,Sai Mishra,Failed,Bill Payment,Wealth,Telangana,₹ 2199.99,₹ 2.20,₹ 0.40
T00038118,2025-08-18 00:00:00,Anaya Nair,Success,Withdrawal,Retail,Telangana,₹ 7116.13,₹ 35.58,₹ 6.40
T00038594,2025-08-12 00:00:00,Anaya Agarwal,Success,Card Payment,SME,Telangana,₹ 1304.94,₹ 1.30,₹ 0.23
T00038715,2025-08-24 00:00:00,Reyansh Mehta,Success,Deposit,SME,Telangana,₹ 13191.89,₹ 13.19,₹ 2.37
T00039318,2025-08-31 00:00:00,Sara Mishra,Success,Transfer,Retail,Telangana,₹ 25001.89,₹ 50.00,₹ 9.00
T00039397,2025-08-28 00:00:00,Nisha Iyer,Success,Interest Credit,Premium,Telangana,₹ 4315.03,₹ 0.00,₹ 0.00
T00039851,2025-08-01 00:00:00,Aadhya Jain,Success,Bill Payment,Retail,Telangana,₹ 4443.90,₹ 22.22,₹ 4.00
T00042236,2025-08-14 00:00:00,Ira Mehta,Success,Withdrawal,Retail,Telangana,₹ 7550.70,₹ 0.00,₹ 0.00
T00042798,2025-08-15 00:00:00,Riya Mehta,Success,Investment,SME,Telangana,₹ 8532.98,₹ 0.00,₹ 0.00
T00043224,2025-08-24 00:00:00,Kabir Kumar,Success,Fee Charge,Retail,Telangana,₹ 800.32,₹ 4.00,₹ 0.72
T00043360,2025-08-24 00:00:00,Aadhya Mehta,Success,Interest Credit,Retail,Telangana,₹ 589.85,₹ 1.18,₹ 0.21
T00043498,2025-08-26 00:00:00,Anaya Agarwal,Success,Transfer,SME,Telangana,₹ 6933.25,₹ 0.00,₹ 0.00
T00044104,2025-08-06 00:00:00,Rohan Patel,Success,Investment,Retail,Telangana,₹ 2934.76,₹ 14.67,₹ 2.64
T00044197,2025-08-02 00:00:00,Anaya Agarwal,Failed,Card Payment,SME,Telangana,₹ 1637.48,₹ 3.27,₹ 0.59
T00045731,2025-08-25 00:00:00,Ira Joshi,Failed,Investment,SME,Telangana,₹ 7092.80,₹ 35.46,₹ 6.38
T00046234,2025-08-26 00:00:00,Krishna Singh,Success,Loan EMI,SME,Telangana,₹ 6592.75,₹ 0.00,₹ 0.00
T00046547,2025-08-06 00:00:00,Aditya Bansal,Success,Transfer,Retail,Telangana,₹ 1331.18,₹ 6.66,₹ 1.20
T00046712,2025-08-27 00:00:00,Myra Verma,Success,Interest Credit,Premium,Telangana,₹ 3559.57,₹ 3.56,₹ 0.64
T00048489,2025-08-13 00:00:00,Rahul Iyer,Success,Investment,SME,Telangana,₹ 19817.86,₹ 0.00,₹ 0.00
T00048706,2025-08-05 00:00:00,Nisha Iyer,Success,Card Payment,Premium,Telangana,₹ 1337.82,₹ 1.34,₹ 0.24
T00048905,2025-08-28 00:00:00,Anika Jain,Success,Card Payment,SME,Telangana,₹ 7226.38,₹ 14.45,₹ 2.60
T00000152,2025-08-09 00:00:00,Rahul Mehta,Failed,Deposit,Retail,Uttar Pradesh,₹ 1469.08,₹ 0.00,₹ 0.00
T00000360,2025-08-29 00:00:00,Sneha Nair,Failed,Card Payment,Premium,Uttar Pradesh,₹ 13911.44,₹ 0.00,₹ 0.00
T00000709,2025-08-06 00:00:00,Amit Verma,Success,Fee Charge,SME,Uttar Pradesh,₹ 507.67,₹ 0.51,₹ 0.09
T00000897,2025-08-13 00:00:00,Rohan Kapoor,Success,Withdrawal,Retail,Uttar Pradesh,₹ 3856.90,₹ 3.86,₹ 0.69
T00000920,2025-08-07 00:00:00,Sneha Verma,Success,Loan EMI,SME,Uttar Pradesh,₹ 12454.71,₹ 0.00,₹ 0.00
T00001627,2025-08-23 00:00:00,Riya Kumar,Success,Interest Credit,SME,Uttar Pradesh,₹ 3854.66,₹ 0.00,₹ 0.00
T00001684,2025-08-05 00:00:00,Vihaan Agarwal,Success,Loan EMI,Corporate,Uttar Pradesh,₹ 11349.58,₹ 0.00,₹ 0.00
T00002255,2025-08-23 00:00:00,Neha Agarwal,Success,Card Payment,Premium,Uttar Pradesh,₹ 1811.66,₹ 3.62,₹ 0.65
T00002269,2025-08-14 00:00:00,Arjun Mehta,Success,Transfer,Retail,Uttar Pradesh,₹ 5706.00,₹ 0.00,₹ 0.00
T00002641,2025-08-28 00:00:00,Diya Mehta,Success,Deposit,Corporate,Uttar Pradesh,₹ 18593.20,₹ 0.00,₹ 0.00
T00002950,2025-08-12 00:00:00,Neha Sharma,Success,Investment,Retail,Uttar Pradesh,₹ 17211.27,₹ 86.06,₹ 15.49
T00003015,2025-08-26 00:00:00,Rahul Desai,Failed,Transfer,Retail,Uttar Pradesh,₹ 16640.86,₹ 0.00,₹ 0.00
T00003118,2025-08-21 00:00:00,Rahul Desai,Failed,Interest Credit,Retail,Uttar Pradesh,₹ 961.03,₹ 0.00,₹ 0.00
T00003197,2025-08-09 00:00:00,Kiara Patel,Success,Interest Credit,Retail,Uttar Pradesh,₹ 3594.48,₹ 7.19,₹ 1.29
T00003917,2025-08-05 00:00:00,Amit Verma,Success,Refund,Retail,Uttar Pradesh,₹ 3899.44,₹ 0.00,₹ 0.00
T00004436,2025-08-31 00:00:00,Nisha Singh,Success,Interest Credit,Retail,Uttar Pradesh,₹ 902.57,₹ 0.90,₹ 0.16
T00005416,2025-08-26 00:00:00,Ayaan Joshi,Failed,Card Payment,Retail,Uttar Pradesh,₹ 6263.43,₹ 0.00,₹ 0.00
T00005838,2025-08-27 00:00:00,Diya Gupta,Success,Withdrawal,Retail,Uttar Pradesh,₹ 2126.20,₹ 4.25,₹ 0.77
T00007977,2025-08-04 00:00:00,Sai Gupta,Success,Bill Payment,SME,Uttar Pradesh,₹ 3600.47,₹ 3.60,₹ 0.65
T00008423,2025-08-11 00:00:00,Ayaan Gupta,Success,Investment,Premium,Uttar Pradesh,₹ 11026.27,₹ 0.00,₹ 0.00
T00009451,2025-08-14 00:00:00,Aadhya Singh,Pending,Withdrawal,Corporate,Uttar Pradesh,₹ 2474.57,₹ 0.00,₹ 0.00
T00009890,2025-08-20 00:00:00,Diya Mehta,Success,Loan EMI,Premium,Uttar Pradesh,₹ 8206.69,₹ 0.00,₹ 0.00
T00009938,2025-08-25 00:00:00,Rohan Patel,Success,Deposit,SME,Uttar Pradesh,₹ 30467.22,₹ 30.47,₹ 5.48
T00010316,2025-08-19 00:00:00,Sai Malhotra,Pending,Refund,Retail,Uttar Pradesh,₹ 2161.43,₹ 4.32,₹ 0.78
T00010322,2025-08-04 00:00:00,Aditya Malhotra,Success,Loan EMI,SME,Uttar Pradesh,₹ 12964.64,₹ 0.00,₹ 0.00
T00010418,2025-08-16 00:00:00,Nisha Kulkarni,Success,Card Payment,SME,Uttar Pradesh,₹ 719.49,₹ 0.00,₹ 0.00
T00010824,2025-08-03 00:00:00,Pari Bansal,Success,Fee Charge,Retail,Uttar Pradesh,₹ 355.24,₹ 0.00,₹ 0.00
T00011456,2025-08-05 00:00:00,Pari Verma,Success,Bill Payment,Premium,Uttar Pradesh,₹ 2794.04,₹ 5.59,₹ 1.01
T00012721,2025-08-22 00:00:00,Karan Mishra,Success,Fee Charge,Wealth,Uttar Pradesh,₹ 89.08,₹ 0.00,₹ 0.00
T00012730,2025-08-18 00:00:00,Sai Jain,Success,Deposit,SME,Uttar Pradesh,₹ 2618.46,₹ 0.00,₹ 0.00
T00012998,2025-08-16 00:00:00,Diya Mishra,Success,Transfer,Wealth,Uttar Pradesh,₹ 18648.28,₹ 0.00,₹ 0.00
T00013550,2025-08-24 00:00:00,Aarav Mehta,Failed,Loan EMI,Retail,Uttar Pradesh,₹ 14808.74,₹ 0.00,₹ 0.00
T00013715,2025-08-11 00:00:00,Priya Reddy,Success,Bill Payment,Retail,Uttar Pradesh,₹ 3644.94,₹ 18.22,₹ 3.28
T00013978,2025-08-18 00:00:00,Sai Malhotra,Success,Transfer,Retail,Uttar Pradesh,₹ 14075.05,₹ 14.08,₹ 2.53
T00014214,2025-08-21 00:00:00,Reyansh Nair,Success,Transfer,Retail,Uttar Pradesh,₹ 21050.26,₹ 105.25,₹ 18.95
T00014231,2025-08-08 00:00:00,Reyansh Nair,Success,Loan EMI,Retail,Uttar Pradesh,₹ 6587.31,₹ 0.00,₹ 0.00
T00014962,2025-08-17 00:00:00,Rohan Malhotra,Success,Loan EMI,Corporate,Uttar Pradesh,₹ 9264.20,₹ 0.00,₹ 0.00
T00015194,2025-08-26 00:00:00,Anaya Bansal,Success,Loan EMI,SME,Uttar Pradesh,₹ 5802.26,₹ 5.80,₹ 1.04
T00016118,2025-08-18 00:00:00,Vivaan Iyer,Success,Interest Credit,Premium,Uttar Pradesh,₹ 3520.45,₹ 7.04,₹ 1.27
T00016671,2025-08-16 00:00:00,Kabir Singh,Failed,Withdrawal,SME,Uttar Pradesh,₹ 3254.99,₹ 16.27,₹ 2.93
T00016785,2025-08-03 00:00:00,Priya Kapoor,Success,Loan EMI,Retail,Uttar Pradesh,₹ 6979.31,₹ 0.00,₹ 0.00
T00017300,2025-08-14 00:00:00,Arjun Malhotra,Success,Loan EMI,Premium,Uttar Pradesh,₹ 9154.06,₹ 0.00,₹ 0.00
T00017769,2025-08-15 00:00:00,Pari Bansal,Failed,Loan EMI,Premium,Uttar Pradesh,₹ 8766.69,₹ 43.83,₹ 7.89
T00017941,2025-08-12 00:00:00,Neha Agarwal,Success,Loan EMI,Premium,Uttar Pradesh,₹ 14836.40,₹ 74.18,₹ 13.35
T00019226,2025-08-30 00:00:00,Vivaan Verma,Success,Refund,SME,Uttar Pradesh,₹ 1558.49,₹ 3.12,₹ 0.56
T00019432,2025-08-01 00:00:00,Diya Mehta,Success,Withdrawal,Premium,Uttar Pradesh,₹ 2583.15,₹ 5.17,₹ 0.93
T00019517,2025-08-13 00:00:00,Vivaan Verma,Success,Fee Charge,SME,Uttar Pradesh,₹ 149.20,₹ 0.30,₹ 0.05
T00020134,2025-08-21 00:00:00,Sai Jain,Success,Fee Charge,SME,Uttar Pradesh,₹ 653.24,₹ 0.00,₹ 0.00
T00020227,2025-08-02 00:00:00,Karan Jain,Success,Transfer,Corporate,Uttar Pradesh,₹ 16660.95,₹ 0.00,₹ 0.00
T00021928,2025-08-15 00:00:00,Amit Verma,Success,Fee Charge,SME,Uttar Pradesh,₹ 392.68,₹ 0.79,₹ 0.14
T00022578,2025-08-03 00:00:00,Reyansh Agarwal,Success,Loan EMI,Corporate,Uttar Pradesh,₹ 20649.07,₹ 0.00,₹ 0.00
T00022851,2025-08-05 00:00:00,Reyansh Kapoor,Success,Interest Credit,Wealth,Uttar Pradesh,₹ 4375.27,₹ 21.88,₹ 3.94
T00023670,2025-08-26 00:00:00,Aditya Kulkarni,Success,Loan EMI,Retail,Uttar Pradesh,₹ 7453.23,₹ 37.27,₹ 6.71
T00024366,2025-08-08 00:00:00,Aditya Verma,Success,Loan EMI,Retail,Uttar Pradesh,₹ 9956.05,₹ 19.91,₹ 3.58
